DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.08-18.55.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.196399ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_397, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufFDF3FB38__396EDAD9968CE6626D96BC8D4C0790E4893B7627, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=169997 bytes, Retrieved=true, Duration=16.014338ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_398, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufFDF3FB38__C789C6EB771EEDC235460952E06D32BCF7958839, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=133243 bytes, Retrieved=true, Duration=6.907221ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Rock_Slate.uasset, AllOfLoadPackage_Duration=208.838113ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.019491ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040296ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.035014ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.016087ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_209, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Rock_Slate.uasset, FlushAsyncLoading=0.010900ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.411905ms, TagPackageExports=0.617027ms, BeginCacheForCookedPlatformData=0.010241ms, SerializeImports=0.848249ms, GatherLocalizableTextData=0.004295ms, MarkNames=0.017837ms, SerializeSummary=0.010900ms, SerializeNames=0.163507ms, SerializeGatherableTextData=0.003964ms, BuildExportMap=0.146329ms, SortExportsNonSeekfree=0.913322ms, SortExportsSeekfreeConstructor=0.009909ms, SortExportsSeekfreeInner=1.300778ms, SortExportsSeekfree=0.004627ms, BuildDependencyMap=0.031710ms, SerializeImportMap=0.005946ms, SerializeExportMap=0.011891ms, SerializeDependencyMap=0.005286ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021473ms, SerializeExports=0.896472ms, SerializeBulkData=0.011891ms, AsyncWrite=0.143688ms, UnaccountedTime=0.960227ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_399, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf153978B6__EFE97A93FF85862B24FEA29EE1DD65394503FA0A, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=568890 bytes, Retrieved=true, Duration=1.560409ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_400, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf153978B6__52D6C8BC9E6602F9951B5E38AA089955F1E55052, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=458060 bytes, Retrieved=true, Duration=6.783020ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Rock_Sandstone.uasset, AllOfLoadPackage_Duration=188.618861ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.034023ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044923ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031378ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=11.703726ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_210, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Rock_Sandstone.uasset, FlushAsyncLoading=0.012223ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.512980ms, TagPackageExports=1.145534ms, BeginCacheForCookedPlatformData=0.009578ms, SerializeImports=1.491044ms, GatherLocalizableTextData=0.004623ms, MarkNames=0.017837ms, SerializeSummary=0.010572ms, SerializeNames=0.128493ms, SerializeGatherableTextData=0.002310ms, BuildExportMap=0.140715ms, SortExportsNonSeekfree=0.815880ms, SortExportsSeekfreeConstructor=0.009909ms, SortExportsSeekfreeInner=1.837540ms, SortExportsSeekfree=0.004955ms, BuildDependencyMap=0.031382ms, SerializeImportMap=0.006605ms, SerializeExportMap=0.011560ms, SerializeDependencyMap=0.005286ms, SerializeStringAssetReferenceMap=0.001650ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018168ms, SerializeExports=2.052907ms, SerializeBulkData=0.016518ms, AsyncWrite=0.276476ms, UnaccountedTime=1.071211ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_401, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf97DEB975__65E8B5B66C96980BE9533E0285733A0107E4AAFA, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=558100 bytes, Retrieved=true, Duration=48.085953ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_402, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf97DEB975__BE8E783237017DD5E6D25B472E805CC87519425F, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=446586 bytes, Retrieved=true, Duration=26.577816ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset, AllOfLoadPackage_Duration=266.112443ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.018500ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040960ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.030715ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.133856ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_211, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Rock_Marble_Polished.uasset, FlushAsyncLoading=0.012223ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.492498ms, TagPackageExports=1.138926ms, BeginCacheForCookedPlatformData=0.011891ms, SerializeImports=1.438193ms, GatherLocalizableTextData=0.004623ms, MarkNames=0.017837ms, SerializeSummary=0.010572ms, SerializeNames=0.123538ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.149962ms, SortExportsNonSeekfree=0.783838ms, SortExportsSeekfreeConstructor=0.011232ms, SortExportsSeekfreeInner=1.808472ms, SortExportsSeekfree=0.004295ms, BuildDependencyMap=0.029068ms, SerializeImportMap=0.006609ms, SerializeExportMap=0.011560ms, SerializeDependencyMap=0.005286ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020150ms, SerializeExports=2.323106ms, SerializeBulkData=0.020146ms, AsyncWrite=0.282090ms, UnaccountedTime=0.970136ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_403, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF3BFCFDB__D3BF889079215E42F5E279253CD7ACFCDBDB5272, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=170037 bytes, Retrieved=true, Duration=18.790636ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_404, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF3BFCFDB__3FBDF64B43CC8C6BB3895087181001C696272D5A, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=133273 bytes, Retrieved=true, Duration=0.363678ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Rock_Basalt.uasset, AllOfLoadPackage_Duration=210.349631ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.019155ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041623ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031047ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.798935ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_212, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Rock_Basalt.uasset, FlushAsyncLoading=0.011560ms, FlushStreamingFunc=0.004295ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.895817ms, TagPackageExports=0.616040ms, BeginCacheForCookedPlatformData=0.010241ms, SerializeImports=0.828430ms, GatherLocalizableTextData=0.003632ms, MarkNames=0.017505ms, SerializeSummary=0.010900ms, SerializeNames=0.123870ms, SerializeGatherableTextData=0.002313ms, BuildExportMap=0.178039ms, SortExportsNonSeekfree=0.957582ms, SortExportsSeekfreeConstructor=0.011891ms, SortExportsSeekfreeInner=1.301113ms, SortExportsSeekfree=0.005614ms, BuildDependencyMap=0.034023ms, SerializeImportMap=0.005946ms, SerializeExportMap=0.011563ms, SerializeDependencyMap=0.005286ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023451ms, SerializeExports=0.980705ms, SerializeBulkData=0.011891ms, AsyncWrite=0.178698ms, UnaccountedTime=0.895817ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_405, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF963074A__E4B38AC01A3C8178249D0A2B43888F3F5C4F75BF, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=533918 bytes, Retrieved=true, Duration=28.706699ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_406, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF963074A__E0D982F620528894DABCFD2B14DAD245ABF3B4AA, StartTime=2016.02.08-18.56.02, HierarchicalDDC, DataSize=427868 bytes, Retrieved=true, Duration=27.916916ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Metal_Steel.uasset, AllOfLoadPackage_Duration=172.940783ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014864ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043605ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.026427ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.312438ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_213, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Metal_Steel.uasset, FlushAsyncLoading=0.013210ms, FlushStreamingFunc=0.003964ms, BlockTillAllRequestsFinished=0.003636ms, ResetLoadersForSaveUnMarkAllObjects=0.477634ms, TagPackageExports=1.016710ms, BeginCacheForCookedPlatformData=0.008918ms, SerializeImports=1.168985ms, GatherLocalizableTextData=0.003964ms, MarkNames=0.012882ms, SerializeSummary=0.010241ms, SerializeNames=0.115938ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.094801ms, SortExportsNonSeekfree=0.348154ms, SortExportsSeekfreeConstructor=0.008918ms, SortExportsSeekfreeInner=1.612268ms, SortExportsSeekfree=0.004292ms, BuildDependencyMap=0.019159ms, SerializeImportMap=0.006277ms, SerializeExportMap=0.007596ms, SerializeDependencyMap=0.003632ms, SerializeStringAssetReferenceMap=0.001650ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015855ms, SerializeExports=2.009310ms, SerializeBulkData=0.020478ms, AsyncWrite=0.268217ms, UnaccountedTime=0.798702ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_407, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufDC720A25__81666D29111410003B999991E7F2721F709C6648, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=163711 bytes, Retrieved=true, Duration=29.217693ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_408, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufDC720A25__D1580DC79C9B2F7C9BBD784BFDF125845041F5B0, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=128653 bytes, Retrieved=true, Duration=0.364009ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Metal_Rust.uasset, AllOfLoadPackage_Duration=185.285978ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012551ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041619ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021800ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.682273ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_214, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Metal_Rust.uasset, FlushAsyncLoading=0.009581ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003301ms, ResetLoadersForSaveUnMarkAllObjects=0.473011ms, TagPackageExports=0.464093ms, BeginCacheForCookedPlatformData=0.008255ms, SerializeImports=0.575740ms, GatherLocalizableTextData=0.003632ms, MarkNames=0.014205ms, SerializeSummary=0.010572ms, SerializeNames=0.132784ms, SerializeGatherableTextData=0.002313ms, BuildExportMap=0.103056ms, SortExportsNonSeekfree=0.257317ms, SortExportsSeekfreeConstructor=0.010900ms, SortExportsSeekfreeInner=1.126707ms, SortExportsSeekfree=0.004292ms, BuildDependencyMap=0.018168ms, SerializeImportMap=0.005946ms, SerializeExportMap=0.006277ms, SerializeDependencyMap=0.003632ms, SerializeStringAssetReferenceMap=0.001650ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018831ms, SerializeExports=0.727683ms, SerializeBulkData=0.010569ms, AsyncWrite=0.126842ms, UnaccountedTime=0.967823ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_409, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf6621F493__20D9C2621CA7AD1DE7E42461198E569EF0147DD9, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=533804 bytes, Retrieved=true, Duration=36.535168ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_410, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf6621F493__58F981FEE6407173A8F196D39132FC3EAFFFF33C, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=427778 bytes, Retrieved=true, Duration=29.733315ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Metal_Gold.uasset, AllOfLoadPackage_Duration=142.958738ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.015855ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045255ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.026423ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.522518ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_215, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Metal_Gold.uasset, FlushAsyncLoading=0.012551ms, FlushStreamingFunc=0.004295ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.444937ms, TagPackageExports=1.020674ms, BeginCacheForCookedPlatformData=0.008587ms, SerializeImports=1.240004ms, GatherLocalizableTextData=0.004627ms, MarkNames=0.012551ms, SerializeSummary=0.010569ms, SerializeNames=0.115283ms, SerializeGatherableTextData=0.002310ms, BuildExportMap=0.094142ms, SortExportsNonSeekfree=0.360042ms, SortExportsSeekfreeConstructor=0.011563ms, SortExportsSeekfreeInner=1.572959ms, SortExportsSeekfree=0.004955ms, BuildDependencyMap=0.019819ms, SerializeImportMap=0.006273ms, SerializeExportMap=0.007600ms, SerializeDependencyMap=0.003632ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017509ms, SerializeExports=2.198245ms, SerializeBulkData=0.020482ms, AsyncWrite=0.267223ms, UnaccountedTime=0.973109ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_411, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf5CCAFB97__A49234EE19F03BCDAD041CB92055149FAA55D2DB, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=534032 bytes, Retrieved=true, Duration=38.121670ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_412, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf5CCAFB97__75AFF888BFBA018ED5D3F2E0D20273DD385586B3, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=427958 bytes, Retrieved=true, Duration=29.479303ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Content/StarterContent/Materials/M_Metal_Copper.uasset, AllOfLoadPackage_Duration=155.669264ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.014864ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042610ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.028741ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=10.502372ms, SaveCookedPackage_HitCount=1, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_216, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Materials/M_Metal_Copper.uasset, FlushAsyncLoading=0.012223ms, FlushStreamingFunc=0.003632ms, BlockTillAllRequestsFinished=0.003636ms, ResetLoadersForSaveUnMarkAllObjects=0.543367ms, TagPackageExports=1.015388ms, BeginCacheForCookedPlatformData=0.008259ms, SerializeImports=1.167994ms, GatherLocalizableTextData=0.004292ms, MarkNames=0.012554ms, SerializeSummary=0.010900ms, SerializeNames=0.115279ms, SerializeGatherableTextData=0.004295ms, BuildExportMap=0.093810ms, SortExportsNonSeekfree=0.350133ms, SortExportsSeekfreeConstructor=0.009250ms, SortExportsSeekfreeInner=1.560077ms, SortExportsSeekfree=0.004623ms, BuildDependencyMap=0.019491ms, SerializeImportMap=0.005946ms, SerializeExportMap=0.007268ms, SerializeDependencyMap=0.003636ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016186ms, SerializeExports=2.275869ms, SerializeBulkData=0.020809ms, AsyncWrite=0.330977ms, UnaccountedTime=0.747833ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_413, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD56D5913__CBC904994548390BAE43401E9AE0960F8BF27727, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=516504 bytes, Retrieved=true, Duration=1.068570ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_414, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD56D5913__6FE429C8FEBFD216F61A992CC5396ADB83CAD0F2, StartTime=2016.02.08-18.56.03, HierarchicalDDC, DataSize=411514 bytes, Retrieved=true, Duration=0.974759ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
